A,DE1001V,ES072C	124772 
A,DE1001V,ES073C	132299 
A,DE1001V,ES074C	113457 
A,DE1001V,ES075C	137856 
A,DE1001V,ES076C	105505 
A,DE1001V,ES077C	126988 
A,DE1001V,ES078C	133168 
A,DE1001V,ES079C	121414 
A,DE1001V,ES080C	141463 
A,DE1001V,ES081C	129729 
A,DE1001V,ES082C	75256 
A,DE1001V,ES083C	58977 
A,DE1001V,ES084C	57657 
A,DE1001V,ES085C	67746 
A,DE1001V,ES086C	83831 
A,DE1001V,ES087C	63074 
A,DE1001V,ES088C	54898 
A,DE1001V,ES089C	49727 
A,DE1001V,ES090C	57811 
A,DE1001V,ES091C	93079 
A,DE1001V,ES092C	59352 
A,DE1001V,ES093C	65669 
A,DE1001V,ES094C	51687 
A,DE1001V,ES095C	74745 
A,DE1001V,ES096C	66888 
A,DE1001V,ES097C	61775 
A,DE1001V,ES098C	57785 
A,DE1001V,FI	5513130 
A,DE1001V,FI001C	643272 
A,DE1001V,FI002C	231853 
A,DE1001V,FI003C	189669 
A,DE1001V,FI004C	201810 
A,DE1001V,FI005C	279044 
A,DE1001V,FI006C	223027 
A,DE1001V,FI007C	119573 
A,DE1001V,FI008C	118209 
A,DE1001V,FI009C	140188 
A,DE1001V,FR	66732538 
A,DE1001V,FR001C	10240964 
A,DE1001V,FR002C	1265618 
A,DE1001V,FR003C	951461 
A,DE1001V,FR004C	965330 
A,DE1001V,FR005C	735143 
A,DE1001V,FR006C	732645 
A,DE1001V,FR007C	481097 
A,DE1001V,FR008C	457360 
A,DE1001V,FR009C	422967 
A,DE1001V,FR010C	328660 
A,DE1001V,FR011C	356972 
A,DE1001V,FR012C	364642 
A,DE1001V,FR013C	243507 
A,DE1001V,FR014C	237259 
A,DE1001V,FR015C	235638 
A,DE1001V,FR016C	268796 
A,DE1001V,FR017C	209334 
A,DE1001V,FR018C	241940 
A,DE1001V,FR019C	223744 
A,DE1001V,FR020C	199131 
A,DE1001V,FR021C	189987 
A,DE1001V,FR022C	194639 
A,DE1001V,FR023C	207431 
A,DE1001V,FR024C	205346 
A,DE1001V,FR025C	205893 
A,DE1001V,FR026C	202708 
A,DE1001V,FR027C	164161 
A,DE1001V,FR028C	149633 
A,DE1001V,FR029C	150852 
A,DE1001V,FR030C	150535 
A,DE1001V,FR031C	179523 
A,DE1001V,FR032C	142453 
A,DE1001V,FR033C	143097 
A,DE1001V,FR034C	139602 
A,DE1001V,FR035C	147584 
A,DE1001V,FR036C	142731 
A,DE1001V,FR037C	141120 
A,DE1001V,FR038C	128199 
A,DE1001V,FR039C	116775 
A,DE1001V,FR040C	125036 
A,DE1001V,FR041C	113249 
A,DE1001V,FR042C	109721 
A,DE1001V,FR043C	137645 
A,DE1001V,FR044C	112142 
A,DE1001V,FR045C	127729 
A,DE1001V,FR046C	138554 
A,DE1001V,FR047C	98707 
A,DE1001V,FR048C	95375 
A,DE1001V,FR049C	89419 
A,DE1001V,FR050C	114246 
A,DE1001V,FR051C	87977 
A,DE1001V,FR052C	85772 
A,DE1001V,FR053C	96734 
A,DE1001V,FR054C	92449 
A,DE1001V,FR055C	80110 
A,DE1001V,FR056C	79144 
A,DE1001V,FR057C	77599 
A,DE1001V,FR058C	75752 
A,DE1001V,FR059C	75999 
